time,variable,value
2014-05-14 12:00:00.000,circumplex.arousal,0
2014-05-14 15:00:00.000,circumplex.arousal,0
2014-05-14 18:00:00.000,circumplex.arousal,0
2014-05-14 21:00:00.000,circumplex.arousal,0
2014-05-15 09:00:00.000,circumplex.arousal,0
2014-05-15 12:00:00.000,circumplex.arousal,0
2014-05-15 16:00:00.000,circumplex.arousal,0
2014-05-15 18:00:00.000,circumplex.arousal,0
2014-05-15 21:00:00.000,circumplex.arousal,1
2014-05-16 09:00:00.000,circumplex.arousal,0
2014-05-16 13:00:00.000,circumplex.arousal,0
2014-05-16 15:00:00.000,circumplex.arousal,1
2014-05-16 18:00:00.000,circumplex.arousal,1
2014-05-16 21:00:00.000,circumplex.arousal,1
2014-05-17 10:00:00.000,circumplex.arousal,0
2014-05-17 15:00:00.000,circumplex.arousal,0
2014-05-17 18:00:00.000,circumplex.arousal,1
2014-05-17 21:00:00.000,circumplex.arousal,1
2014-05-18 09:00:00.000,circumplex.arousal,1
2014-05-18 12:00:00.000,circumplex.arousal,0
2014-05-18 16:00:00.000,circumplex.arousal,0
2014-05-18 18:00:00.000,circumplex.arousal,0
2014-05-18 21:00:00.000,circumplex.arousal,1
2014-05-19 10:00:00.000,circumplex.arousal,-1
2014-05-19 12:00:00.000,circumplex.arousal,0
2014-05-19 16:00:00.000,circumplex.arousal,1
2014-05-19 18:00:00.000,circumplex.arousal,-1
2014-05-19 21:00:00.000,circumplex.arousal,-1
2014-05-20 09:00:00.000,circumplex.arousal,-1
2014-05-20 12:00:00.000,circumplex.arousal,0
2014-05-20 15:00:00.000,circumplex.arousal,-1
2014-05-20 18:00:00.000,circumplex.arousal,1
2014-05-20 21:00:00.000,circumplex.arousal,-1
2014-05-21 09:00:00.000,circumplex.arousal,0
2014-05-21 12:00:00.000,circumplex.arousal,1
2014-05-21 15:00:00.000,circumplex.arousal,0
