	actualmood	mood
992	7.6	8.042857142857143
993	8.0	7.9
994	7.0	8.014285714285714
995	7.5	7.835714285714286
996	7.2	7.735714285714287
997	6.4	7.621428571428572
998	7.6	7.357142857142858
999	7.8	7.328571428571429
1000	7.5	7.357142857142858
1001	6.0	7.2857142857142865
1002	6.5	7.142857142857144
1003	7.0	7.000000000000001
1004	7.6	6.9714285714285715
1005	7.8	7.142857142857144
1006	7.6	7.171428571428572
1007	8.0	7.142857142857144
1008	8.0	7.214285714285714
1009	8.0	7.500000000000001
1010	7.33333333333333	7.714285714285714
1011	7.6	7.761904761904763
1012	7.8	7.761904761904763
1013	7.8	7.761904761904763
1014	7.4	7.7904761904761894
1015	7.0	7.704761904761903
1016	7.0	7.561904761904763
1017	7.6	7.419047619047618
1018	8.2	7.457142857142857
1019	7.6	7.542857142857144
1020	6.5	7.092857142857143
1021	7.2	6.878571428571428
1022	6.5	6.8500000000000005
1023	6.25	6.8500000000000005
1024	7.5	6.635714285714287
1025	6.8	6.707142857142857
1026	7.4	6.735714285714287
1027	8.25	6.878571428571428
1028	6.5	7.128571428571428
1029	6.0	7.0285714285714285
1030	6.25	6.957142857142856
1031	7.0	6.957142857142856
1032	7.4	6.885714285714285
1033	7.2	6.971428571428571
1034	6.0	6.942857142857143
1035	6.2	6.621428571428572
1036	7.0	6.578571428571429
1037	6.5	6.7214285714285715
1038	6.4	6.757142857142857
1039	7.2	6.671428571428572
1040	6.66666666666667	6.642857142857144
1041	6.66666666666667	6.566666666666667
1042	6.8	6.661904761904764
1043	7.0	6.7476190476190485
1044	7.4	6.9714285714285715
1045	6.4	7.0
1046	7.0	6.857142857142858
1047	5.4	6.828571428571428
1048	6.4	6.628571428571428
1049	7.0	6.6
1050	6.4	6.6
1051	6.6	6.571428571428571
1052	6.4	6.457142857142856
1053	7.2	6.457142857142856
1054	6.8	6.485714285714287
1055	7.2	6.685714285714285
1056	6.5	6.8
1057	6.33333333333333	6.7285714285714295
1058	6.25	6.719047619047619
1059	7.16666666666667	6.669047619047618
1060	6.8	6.778571428571429
1061	7.6	6.721428571428571
1062	7.2	6.835714285714286
1063	6.6	6.835714285714286
1064	7.0	6.8500000000000005
1065	7.5	6.945238095238096
1066	7.4	7.123809523809526
1067	7.6	7.1571428571428575
1068	7.0	7.271428571428572
1069	6.5	7.185714285714287
1070	6.25	7.085714285714286
1071	7.6	7.0357142857142865
1072	7.6	7.121428571428572
1073	7.0	7.135714285714287
1074	7.6	7.078571428571429
1075	6.6	7.078571428571429
1076	6.4	7.021428571428572
1077	6.6	7.007142857142857
1078	6.2	7.057142857142857
1079	6.0	6.8571428571428585
1080	7.8	6.628571428571429
1081	6.4	6.742857142857143
1082	6.4	6.571428571428571
1083	6.0	6.542857142857143
1084	5.6	6.485714285714287
1085	6.66666666666667	6.342857142857143
1086	6.33333333333333	6.40952380952381
1087	6.0	6.457142857142856
1088	6.0	6.2
1089	5.8	6.142857142857142
1090	5.75	6.057142857142857
1091	6.66666666666667	6.0214285714285705
1092	7.0	6.173809523809523
1093	7.2	6.221428571428571
1094	7.4	6.345238095238097
1095	6.8	6.545238095238097
1096	6.66666666666667	6.65952380952381
