time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-02,6.0,-0.4,0.3333333333333333,0.14706022748475056,39646.34400129315,9.0,,2524.986000000002,6959.600999999994,2277.285,385.49399999999997,,1192.506,233.337,7762.116,77.13,,,
2014-04-03,5.4,0.4,,0.1573412698412697,30190.326005458828,9.0,,7158.353999999997,8282.324999999988,3584.418000000002,400.8599999999999,,2544.0810000000006,121.89000000000001,12639.591000000002,1121.3580000000002,,,
2014-04-04,6.5,0.75,0.6666666666666666,0.13877989048726835,22218.91199612618,24.0,9.0,3716.4989999999984,3734.8619999999983,1078.398,,,1575.4109999999998,136.5,6995.693999999997,5067.350999999995,,,
2014-04-05,6.2,,0.4,0.15029831343020306,14600.154002666473,9.0,3.0,4839.540000000003,637.3199999999997,4355.628000000001,118.833,12.026999999999997,,200.37299999999993,6261.773999999998,642.2520000000003,,,
2014-04-06,6.25,0.25,0.75,0.08721111947339885,8454.087000846861,,,1702.8600000000017,497.9429999999999,1908.9750000000004,,,,118.035,3185.5170000000007,1039.0320000000002,,,
2014-04-07,6.4,0.2,1.0,0.12565511935667523,17995.371000766758,,,4795.334999999996,1963.3320000000003,2333.973,148.13699999999997,325.014,15.108,179.208,8169.078000000002,745.7549999999999,,128.694,
2014-04-08,6.25,,0.25,0.11765497159315703,23986.623001098633,6.0,,9212.825999999997,4171.7699999999995,4358.303999999998,588.3629999999999,,296.64599999999996,133.74900000000002,10096.93500000001,352.03199999999987,,,
2014-04-09,5.25,,-0.5,0.1655167290440424,33135.55799531937,,,91559.45399999985,5306.532000000001,7012.961999999998,114.35400000000001,539.4389999999999,539.841,123.03000000000003,11912.336999999996,197.60699999999997,,52.187999999999995,
2014-04-10,6.4,0.2,0.6,0.1338207834315731,23347.54199910164,,,6343.589999999987,1642.6530000000002,1314.663,,15.447,,168.39599999999996,14881.527000000007,,,,
2014-04-11,6.6,-0.5,1.0,0.07151068346684092,14664.524994134905,6.0,,29164.551000000003,507.58500000000015,1145.9729999999995,,,,136.659,7723.164000000001,697.4460000000003,,,
2014-04-12,6.8,,0.8,0.084032014294214,21885.597001075745,,,8593.202999999994,5659.625999999998,2020.6199999999992,,,33.17700000000001,218.71800000000002,6759.924000000002,1791.099,,36.204,
2014-04-13,5.6,0.6,,0.09538332496422723,25955.98800659179,9.0,,3717.5339999999915,4913.619000000001,3413.1510000000007,,,135.654,210.18600000000006,12272.961000000001,468.2879999999999,,15.057,
2014-04-14,6.6,-0.4,0.8,0.08742418577600537,23502.97199821473,3.0,,4866.573000000001,3260.456999999997,5013.099000000004,66.243,,,223.56300000000005,9682.436999999993,,,30.327,
2014-04-15,6.8,0.2,1.0,0.12005049713493486,21549.074998140335,18.0,,7057.827000000001,6487.062000000001,831.894,120.966,,520.6980000000001,160.03199999999998,9538.94100000001,,,15.383999999999997,
2014-04-16,7.0,,1.0,0.19809923260395695,21098.34900856018,9.0,6.0,8630.153999999997,6541.359000000007,2970.153,,,,188.952,5486.216999999999,387.39600000000013,,,
2014-04-17,6.8,-0.6,0.8,0.13106163600075885,23243.156998872757,6.0,,3326.208,5287.5899999999965,1302.06,149.30399999999997,,375.27300000000014,149.43,11742.563999999998,786.1890000000002,,15.066,
2014-04-18,6.6,-0.6,0.8,0.07997912314877685,17713.418998003006,,,2390.570999999999,947.2620000000002,2305.865999999998,27.792,,,162.894,9448.239000000007,1428.4740000000004,,12.078,
2014-04-19,5.8,0.4,0.4,0.16716522568030545,21837.05100345612,12.0,6.0,98835.82800000002,4266.306000000003,2586.0450000000014,,,,179.94899999999998,7387.856999999995,279.07800000000003,,,
2014-04-20,6.4,0.4,1.0,0.2202672654948738,45216.21899914743,,,11674.782000000034,2233.7339999999976,3970.2809999999995,,1651.2419999999997,247.41,153.96299999999997,13798.100999999997,1291.755,,21.426,
2014-04-21,6.0,-0.25,0.75,0.07023090869239988,12666.956998586655,3.0,,3729.165,3118.3830000000003,332.943,,183.585,,136.53,5640.873,249.75300000000001,,9.114,
2014-04-22,6.5,0.25,1.0,0.16462706487320147,55039.67400097851,6.0,,7553.154000000007,9530.32199999999,17306.727000000003,105.45899999999999,,,174.41699999999997,15626.46899999999,4101.972,,12.468000000000002,
2014-04-23,5.8,,0.8,0.11449388733473974,16863.794997453686,18.0,,3800.9550000000013,1638.4830000000006,1880.6670000000008,,,132.56099999999998,119.77799999999998,9394.596000000001,769.5060000000004,,,
2014-04-24,6.6,-0.6,0.6,0.08522280013775359,20803.817994832993,3.0,,9393.150000000009,867.8460000000001,2237.6669999999995,327.9870000000001,,492.4139999999999,124.03199999999998,11187.222000000003,1979.5650000000003,,,
2014-04-25,5.6,0.2,0.2,0.13467870198927023,14232.186002254486,9.0,3.0,6264.240000000008,1535.8409999999992,292.16700000000003,234.80999999999997,,,138.744,5493.3780000000015,2346.5219999999995,,109.269,133.227
2014-04-26,7.0,0.25,1.0,0.33257710575112803,10277.462998151776,18.0,,2938.734000000001,879.7049999999996,1011.4259999999999,,,,127.39499999999998,3040.728,2284.9110000000014,,,66.198
2014-04-27,6.0,,0.75,0.19347949106485995,15207.521997928616,3.0,,2278.3680000000013,885.8700000000001,1873.514999999999,,,45.278999999999996,202.95900000000003,5025.036000000001,4099.197,,,260.016
2014-04-28,6.6,-0.6,1.0,0.0853976874322089,11937.882001161577,6.0,24.0,5866.617000000003,2221.0830000000005,1134.183,189.56699999999998,,,133.317,5171.199000000002,385.19699999999995,,,
2014-04-29,6.0,-0.4,1.0,0.0791976372917132,18256.467000246048,12.0,,6339.231000000001,2589.537,1079.817,,,514.2900000000001,146.11200000000002,11093.237999999998,,,,
2014-04-30,6.25,-0.25,0.6666666666666666,0.1219931925300058,18423.458998918533,6.0,,5043.744000000005,4710.8669999999975,3133.1489999999985,,,108.66,109.62899999999999,6145.242000000001,1428.9629999999995,,12.330000000000002,
2014-05-01,6.2,-0.2,0.5,0.09557003863382327,32277.942001104344,,6.0,4361.2860000000055,6536.969999999997,2870.510999999999,1302.2370000000003,544.833,214.22099999999998,181.32000000000002,11322.00599999999,854.8619999999996,,15.144000000000002,
2014-05-02,5.5,,0.5,0.13099954325028856,51390.707998037324,3.0,,7869.339000000006,7551.9029999999975,8267.444999999994,747.4050000000002,,112.086,135.039,15128.166000000008,737.8050000000001,,12.189,
2014-05-03,5.6,-0.4,0.2,0.08514009749880908,16337.2740046978,3.0,3.0,8452.302000000003,2884.689,1422.4049999999993,156.453,,211.047,143.079,6617.249999999999,3.0780000000000003,,68.022,
2014-05-04,4.8,-0.8,-0.2,0.1145987226995281,22512.45300436019,,,9466.751999999999,1068.471,3758.165999999999,,,,132.57300000000004,13915.830000000009,,,,
2014-05-05,6.0,,0.3333333333333333,0.03204185520361988,6844.860001802448,6.0,,4034.2440000000006,3058.719,407.079,,,,72.28199999999998,1552.7370000000003,,,,
