time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-31,,,,,,36.0,6.0,,,,,,,,,,,,
2014-04-01,,,,,,24.0,,,,,,,,,,,,,
2014-04-02,,,,,,12.0,,,,,,,,,,,,,
2014-04-03,,,,,,6.0,,,,,,,,,,,,,
2014-04-04,,,,,,39.0,,,,,,,,,,,,,
2014-04-05,,,,,,18.0,,,,,,,,,,,,,
2014-04-06,,,,,,6.0,24.0,,,,,,,,,,,,
2014-04-07,,,,,,18.0,3.0,,,,,,,,,,,,
2014-04-08,8.0,0.5,1.0,0.18148926237161528,24175.985999107357,18.0,6.0,5891.621999999997,16328.421000000011,,,487.6529999999998,1044.468,669.201,3269.6039999999994,205.65299999999996,,,39.52799999999999
2014-04-09,7.4,,0.2,0.10126488095238101,29488.128001928333,27.0,6.0,5213.535000000012,11060.861999999992,3184.4820000000022,,1590.042,373.08599999999996,1110.3,6392.310000000001,394.4099999999999,,12.369,155.17800000000003
2014-04-10,6.5,0.25,0.5,0.14313397233893557,19802.276998043064,,3.0,7268.526,9206.61,69.372,,102.84,223.62299999999996,949.1909999999999,6242.580000000001,282.021,,,63.309000000000005
2014-04-11,7.75,-0.25,0.5,0.15529914529914549,19418.94600176811,9.0,21.0,34404.899999999994,7770.8279999999995,,,122.19900000000001,3.0749999999999997,205.30499999999998,11975.958000000002,,,,
2014-04-12,7.0,-0.2,0.6,0.04455739111590673,3644.526001453402,9.0,3.0,2760.8790000000017,810.33,,,,60.40500000000001,247.95600000000007,2588.508,,,,
2014-04-13,6.6,-0.4,0.4,0.0386104404618194,17332.20000028609,12.0,,1963.931999999999,12009.28500000001,,,827.2739999999998,164.24099999999999,268.923,1938.4979999999994,,,,160.98
2014-04-14,6.4,0.6,0.2,0.09109605531851885,23407.904997110367,24.0,,4196.6669999999995,16124.630999999992,,,,,398.22599999999983,2664.7529999999997,,,,21.093000000000004
2014-04-15,6.5,-0.25,,0.08074791762574512,13397.54400587082,6.0,3.0,3716.085000000002,7930.035000000007,,,,,647.4180000000002,745.53,258.6809999999999,,,99.519
2014-04-16,7.2,0.2,0.6,0.10531602561905304,22651.901998758316,18.0,9.0,3499.103999999999,15987.38999999997,181.31699999999998,,,492.9990000000001,849.6449999999999,1557.0,66.822,,,15.099
2014-04-17,6.5,,,0.12178447758220234,52749.47100448609,9.0,,5470.797000000005,28486.154999999995,,,,1212.996,359.178,16921.163999999997,556.305,,,
2014-04-18,6.25,-0.25,,0.07372682037592554,35273.80799674986,12.0,42.0,11180.370000000012,23985.41999999998,,,30.105,,685.005,1818.588,471.9,,,
2014-04-19,7.5,-0.75,,0.15611230462327633,18304.22700405122,18.0,,1882.6529999999968,9670.680000000011,,,427.12200000000007,75.45,1939.749,4306.047,,,,
2014-04-20,6.8,,,0.027631578947368424,18123.345002889626,9.0,,4590.327,11959.544999999998,,,186.423,,378.42000000000013,734.6999999999998,111.537,,,157.797
2014-04-21,7.4,-0.4,0.8,0.0906249999999999,28138.127999782573,18.0,30.0,5897.427000000002,10520.649000000007,,,981.5189999999999,,570.8520000000001,8858.498999999996,2130.7019999999993,,,154.665
2014-04-22,8.25,0.25,1.0,0.12770165179024565,34475.79300141337,27.0,,15857.463000000003,17148.32399999998,,,54.21,272.403,683.457,833.265,135.77100000000002,,,
2014-04-23,6.5,-0.5,,0.07593836088154271,25888.484998226173,12.0,12.0,5533.416000000003,14558.27400000001,,,,188.097,424.254,5316.368999999999,,,,27.381
2014-04-24,6.0,-1.2,,0.08576388888888889,29707.77000188827,21.0,,7264.566,22408.611000000015,,,376.96200000000005,,368.11499999999995,1994.6220000000003,1887.444,,,123.89099999999999
2014-04-25,6.25,-0.25,-0.25,0.05520833333333332,22990.700998306285,6.0,,5319.861000000011,11304.501000000007,3558.111,,3412.761,6.036,290.7299999999999,259.04699999999997,,,,267.63599999999997
2014-04-26,7.0,0.5,1.0,0.17103565997282585,22300.773000240333,18.0,,3858.797999999998,11647.724999999999,,,,,194.15100000000007,7658.196,,,,
2014-04-27,7.4,,0.8,0.022195733559369924,10073.30700159073,3.0,,1489.7159999999997,7078.0620000000035,,561.804,736.8359999999999,30.476999999999997,311.3819999999999,,,151.317,,
2014-04-28,7.2,,0.4,0.1213176937441644,39960.26699566841,36.0,12.0,8365.941000000017,28910.00999999998,937.7729999999999,,1652.937,6.020999999999999,1419.1139999999998,12.243000000000002,136.22400000000002,,,84.543
2014-04-29,6.0,-1.2,-0.6,0.08296315426997236,32984.99999856949,30.0,30.0,6335.186999999994,21849.716999999957,2071.1130000000003,,1308.7440000000001,,867.8009999999994,1876.5389999999998,44.748,,,53.385
2014-04-30,6.2,0.8,-0.4,0.10852951516948045,40270.8359963894,15.0,6.0,25382.68200000001,22908.822000000026,849.0390000000002,,,,750.1679999999999,,430.11,,,15.201
2014-05-01,7.0,-1.0,0.4,0.08712270720960565,35296.39499616623,60.0,,5944.73100000001,20852.86800000001,,,,535.242,744.6239999999998,6532.532999999999,624.207,,,45.237
2014-05-02,6.5,-0.75,,0.13760964912280713,18930.507001161575,33.0,6.0,6025.326000000002,12930.965999999984,,,513.5099999999999,27.213,491.97299999999996,789.5909999999999,1164.8190000000002,,,
2014-05-03,6.4,-0.25,,0.059259259259259206,34397.32800006867,9.0,,11686.284000000005,14729.753999999997,1015.1970000000001,93.44400000000002,234.261,,347.40899999999976,6362.624999999999,,,,
2014-05-04,7.2,1.0,0.6,0.10376953970214156,24142.469994306564,9.0,3.0,3618.978,9610.275000000005,8146.653,,2934.837,,798.15,,4031.4509999999987,,,123.86099999999999
2014-05-05,6.666666666666667,-1.0,,0.07168479421153218,21933.693001270287,27.0,,4489.470000000004,15302.436000000007,,,591.597,830.0550000000003,109.236,425.93399999999997,,,,48.237
2014-05-06,,,,0.0812471303948577,42512.41799998286,,,4467.998999999997,18709.116000000016,4137.813000000001,,2489.0099999999998,304.69200000000006,1552.209,3280.307999999999,341.9459999999999,7209.402000000002,,156.702
2014-05-07,6.8,-0.4,,0.07011424986542544,29755.700998306264,,3.0,3539.922000000004,16259.858999999986,3339.3690000000006,121.37100000000001,5767.107000000001,21.198,686.9580000000001,,,,,18.072
2014-05-08,7.0,,0.5,0.052083333333333294,8773.757997751236,,,2466.3030000000012,3285.2940000000012,523.6229999999999,,1129.362,,380.607,1555.311,311.139,,,39.333
