time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-25,7.8,-0.4,1.2,0.13276828552349199,11373.336000680923,18.0,3.0,3133.485,3915.2940000000017,4054.2479999999973,1342.629,,423.22799999999984,400.8900000000001,,,141.97199999999998,86.529,
2014-03-26,8.25,0.5,1.0,0.0911532011403041,11957.930996417997,3.0,,355.917,3884.367000000003,7067.619000000001,261.423,,62.051999999999985,218.04000000000008,,38.52,22.947,,
2014-03-27,7.75,0.25,0.5,0.1031957536987308,9826.896004915237,9.0,3.0,1765.0079999999994,2794.9859999999985,4961.270999999999,,,40.311,180.09599999999998,,,,52.47,
2014-03-28,8.0,-0.5,1.5,0.10467928797906649,9751.325994729996,9.0,,832.578,2822.6369999999997,10055.372999999998,,,138.618,739.1279999999998,,,191.361,21.134999999999998,
2014-03-29,8.6,-0.2,1.6,0.16337733775865057,6784.173001527788,,3.0,57.93000000000001,458.7839999999998,7587.684000000002,148.113,,,313.27499999999986,,,,,
2014-03-30,8.4,-0.2,1.0,0.16465071526667877,10706.156998157503,3.0,,38.60699999999999,3670.868999999995,6119.441999999998,,,78.852,558.162,,,105.80099999999999,,95.865
2014-03-31,7.4,0.4,0.6,0.0836335845955087,28194.731999874115,9.0,3.0,6134.988000000001,13238.055000000017,5098.403999999998,232.473,,,296.3579999999999,,,,15.48,
2014-04-01,7.6,0.4,0.4,0.09741434014631095,9617.38199830055,6.0,,1630.9890000000007,2135.3939999999993,4879.662000000006,175.923,,187.47000000000003,609.702,,,,,
2014-04-02,7.4,0.2,0.6,0.07868813828691648,10092.720002174381,6.0,,2562.5939999999996,2461.673999999999,5944.511999999991,196.317,,56.096999999999994,296.526,,162.43499999999997,,,
2014-04-03,7.8,,1.0,0.08363645439998374,6938.237999439241,3.0,,58760.29800000004,2055.5519999999997,6279.479999999999,216.30900000000003,,,273.71100000000007,,,60.576,87.59100000000001,
2014-04-04,7.8,0.2,1.4,0.0871065604162596,9694.331996440887,,9.0,1851.2789999999995,2412.273,4114.695000000001,141.852,,18.488999999999997,2708.0100000000025,,,946.527,,
2014-04-05,7.6,1.2,1.0,0.11442793762963631,11557.985996961583,18.0,,789.1769999999997,3331.211999999996,6887.442000000001,,,319.458,182.58599999999996,,59.087999999999994,,,
2014-04-06,6.8,0.2,0.8,0.07677201548523704,18085.646995782867,,,33.189,2191.0289999999995,12702.59999999999,,,,3073.779000000001,,,69.28200000000001,,
2014-04-07,7.4,0.2,1.0,0.14406393678902962,15106.934999227526,6.0,,1788.033,5362.334999999998,7541.436000000003,264.5909999999999,,374.04300000000006,216.24599999999992,,,248.292,,
2014-04-08,7.4,0.4,1.2,0.10383088896536453,13427.675999879848,6.0,3.0,2620.59,2050.091999999999,3922.910999999998,81.26700000000001,,4484.592000000001,212.7389999999999,,,33.384,,
2014-04-09,7.8,0.6,1.0,0.0921222333052219,5321.165998935697,,,71.529,2291.5950000000025,2953.080000000001,95.20500000000003,,48.81,223.26000000000005,,,150.762,,
2014-04-10,7.4,0.4,1.0,0.10806639911519454,21054.783004045476,,6.0,311.067,5336.936999999999,8328.983999999984,,,15.651000000000002,285.2759999999999,39.660000000000004,,6719.811,,
2014-04-11,7.6,0.2,1.0,0.12018808327176554,14951.762997865688,,,306.47700000000003,5096.694000000009,9385.467000000002,51.447,,27.479999999999997,1062.2759999999998,,,85.02900000000001,13.539,
2014-04-12,7.666666666666667,0.3333333333333333,1.0,0.1270373422712846,7478.4539980888385,18.0,,58431.17700000003,688.944,36164.178,,,,3217.430999999999,,,63.288,27.990000000000002,
2014-04-13,7.4,0.2,1.0,0.07813754216620179,23257.65899634361,3.0,3.0,4174.382999999999,7173.156000000002,9653.802000000003,,,1931.2679999999991,13005.921000000004,,,,,
2014-04-14,7.0,,0.8,0.09289626571780712,12691.341000795355,,3.0,5424.234,10713.650999999994,3458.006999999999,84.57000000000001,,24.219,174.024,124.09500000000003,,33.678,51.909000000000006,
2014-04-15,7.6,0.2,0.8,0.11955499852139136,11894.354994535448,18.0,,2179.500000000001,6735.906000000003,5550.1260000000075,,,18.075000000000003,300.705,,,36.246,,
2014-04-16,8.0,0.8,1.0,0.11476816921494705,16003.701000452034,6.0,,732.7170000000004,4362.903,10443.192000000003,54.339,,99.558,526.1400000000001,,,114.68399999999998,22.986000000000004,
2014-04-17,7.25,0.25,0.75,0.14085924635236635,15019.51800084114,12.0,6.0,5449.080000000004,6144.857999999998,3479.3550000000027,517.728,,,501.2879999999997,,,303.861,93.993,
2014-04-18,7.5,,1.0,0.07387608289940917,18761.21100139618,18.0,,5254.733999999999,3618.339,12913.790999999992,,,551.532,141.846,,,54.800999999999995,23.862,
2014-04-19,7.8,0.6,0.8,0.208229777089402,4325.7540006637555,12.0,3.0,352.8719999999999,3465.5670000000005,200.11499999999998,,,,160.48199999999997,,207.10200000000003,,,
2014-04-20,7.5,0.25,1.0,0.14685263722394695,10467.380998134613,9.0,6.0,1469.0159999999994,2981.9579999999996,4585.464000000002,,,,147.333,,79.851,675.48,,
2014-04-21,7.4,0.2,1.0,0.02084580503077148,18059.81400132181,9.0,,2169.179999999999,726.4080000000001,12049.571999999991,69.58200000000001,,,5043.891000000001,,501.657,,16.383000000000003,
2014-04-22,7.6,0.4,0.8,0.09285561446082305,10480.17300081253,,,378.28200000000004,5419.506000000004,7027.154999999996,,,118.644,220.473,,,69.324,,
2014-04-23,7.0,0.6,0.8,0.12038971933691184,12817.283999204637,,3.0,436.1220000000002,4438.685999999997,7181.226000000005,477.369,,,175.58100000000005,,,72.46799999999999,,
2014-04-24,7.4,-0.2,1.0,0.1060010922360683,14680.812000989916,,,347.0250000000001,8445.423,5244.320999999992,157.06199999999998,,,477.0420000000001,,,52.317,,
2014-04-25,7.5,-1.0,1.0,0.10616761822048396,32591.159999370564,,,126.372,23795.927999999985,9998.852999999994,129.909,,535.4940000000001,172.872,,,163.50300000000001,30.522,
2014-04-26,7.5,-0.25,1.0,0.26914225033438466,10467.161998271942,12.0,15.0,1329.873,1759.326,8211.096000000003,,,,270.138,58.364999999999995,,,,
2014-04-27,7.6,-1.4,1.0,0.06555207175889922,15872.810997247703,,,26.82,2628.6689999999962,22146.06300000001,,,,7302.852000000001,,1622.7959999999998,169.05,,
2014-04-28,7.0,-1.4,1.0,0.08262849034113322,10095.660000085829,3.0,,354.6270000000002,8556.570000000002,10492.565999999997,84.351,,,143.15999999999997,23.627999999999997,,49.476,39.714,
2014-04-29,7.2,-0.6,1.0,0.11869584822490482,11009.744996309282,,,62.33700000000001,5377.838999999999,3021.9689999999996,1438.4819999999997,,19.518,199.94699999999997,,,39.171,,
2014-04-30,7.0,-1.2,1.0,0.08969224082903046,12293.91899728775,,,573.2640000000001,5591.085,6020.081999999997,,,,255.621,,,124.50000000000003,48.81,
2014-05-01,7.2,-0.8,1.0,0.13638883459215945,11234.88000011444,3.0,,5473.131000000005,3249.3779999999992,9079.953000000005,,,183.498,240.38100000000006,,336.7199999999999,,36.594,
2014-05-02,7.6,-1.2,1.4,0.13437692269476764,19893.522000789642,30.0,3.0,824.145000000001,3306.978000000002,12296.99100000001,129.672,,,2141.9340000000007,,149.019,,86.70599999999999,
2014-05-03,7.75,-0.4,1.0,0.13891893143630116,22296.900000572212,15.0,,1651.437,2772.324000000002,9990.872999999998,,,,162.42299999999994,,217.5269999999999,45.437999999999995,34.026,
2014-05-04,7.4,-1.2,0.8,0.06616240664834477,9144.567001104355,12.0,,241.90199999999993,576.4379999999998,8078.517000000002,,,,113.27999999999999,,,124.24800000000002,,
2014-05-05,7.25,-1.0,1.0,0.10118200505539374,9760.529999256136,6.0,3.0,373.9319999999998,2839.3139999999976,4907.025000000011,39.729,,,747.7470000000001,,391.446,421.767,18.465,
2014-05-06,,,,0.08643444174911671,5358.593997001648,6.0,,1705.3739999999996,2941.3500000000013,1355.4270000000001,,,44.706,,,,36.183,,
2014-05-07,7.666666666666667,-0.6666666666666666,1.0,0.09445035643820723,10534.560001373291,,,2159.0429999999997,3981.6929999999948,3554.9939999999992,,,41.714999999999996,779.8470000000004,,,112.15799999999999,,
2014-05-08,,,,,,,,,,,,,,,,,,,
