time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-10,7.2,0.4,0.6,0.20133600688258008,40131.452995777116,6.0,9.0,6674.627999999998,13703.183999999994,477.1319999999999,,,214.602,187.31999999999994,914.3490000000002,,,1195.599,
2014-04-11,7.8,0.6,1.2,0.2724467417320534,41257.16099667548,30.0,6.0,19422.92400000007,16417.436999999987,484.54500000000013,475.60799999999995,,574.1790000000002,262.6709999999999,964.278,,,2838.5250000000005,
2014-04-12,7.0,0.6,0.8,0.22101963704498254,24609.236999988574,15.0,,2082.9659999999994,4537.803000000001,,96.76500000000001,,66.207,27.093000000000004,63.291,,,,
2014-04-13,6.8,-0.6,1.0,0.3745078870731222,24833.319000720974,15.0,3.0,4731.260999999997,1152.4380000000003,1401.1050000000012,,,42.948,189.51899999999995,90.453,,,614.8889999999999,
2014-04-14,6.2,-0.8,,0.12203956005680149,21452.86499762535,,6.0,4903.727999999999,5136.035999999992,584.6339999999999,18.054,,33.983999999999995,612.57,1502.1060000000014,,,61.902,
2014-04-15,7.0,,0.75,0.16270451908483252,6942.254997968675,3.0,,1791.372,3430.0620000000013,89.86499999999998,147.96599999999998,,,48.18900000000001,,,,471.81300000000016,
2014-04-16,6.75,,0.5,0.15689429525882798,13979.795999765396,9.0,,5317.776000000004,6528.9000000000015,294.9390000000001,470.51699999999994,,250.4910000000001,625.0859999999998,132.61499999999995,,,430.4159999999999,
2014-04-17,7.0,0.6,1.0,0.17579131226414696,10760.957997322083,3.0,,2752.832999999997,6078.858,833.763,207.65699999999998,,51.16799999999999,214.611,231.33299999999994,,,387.24,
2014-04-18,6.8,0.2,0.8,0.08391203703703702,31812.017997980136,12.0,,58718.18099999999,9969.276000000009,5907.057000000001,,,,419.8709999999999,675.498,,,24.122999999999998,
2014-04-19,7.8,0.8,1.2,0.4626559157521548,7050.432001590727,12.0,,3109.6229999999982,4312.233000000002,72.984,,,,136.878,24.083999999999996,,,237.65699999999995,
2014-04-20,8.0,1.2,1.6,0.40264609988557765,17036.226001739506,,,6032.781000000004,8853.533999999996,353.61899999999997,,,271.52699999999993,163.26899999999995,438.135,428.8800000000001,,746.8800000000002,
2014-04-21,6.4,0.2,0.4,0.12294231059851526,26907.735001802444,3.0,6.0,13806.804000000018,7909.815000000007,2434.8900000000012,222.95099999999996,,797.184,1000.0469999999997,561.5130000000001,,,345.35699999999974,
2014-04-22,7.0,,1.0,0.14306033075740898,28916.390998363502,,12.0,3555.687000000001,7050.717000000002,838.419,,,24.323999999999998,1013.9909999999995,1006.6379999999999,,,3608.661000000001,
2014-04-23,7.0,0.8,1.0,0.14131944444444444,19714.677002191547,3.0,,6743.951999999994,9412.506000000005,164.55,739.1700000000005,,1379.1149999999998,197.6369999999999,111.28200000000001,,,3167.1000000000004,
2014-04-24,6.5,0.25,0.75,0.14166666666666666,17101.53900074959,3.0,,4327.935000000001,9613.362000000005,479.2679999999999,96.30599999999998,,12.024000000000001,129.915,60.17099999999999,572.094,,1680.0419999999995,
2014-04-25,7.0,1.0,1.0,0.22801299283154128,23990.685000658035,33.0,,14020.32299999999,9725.268000000011,1882.3409999999997,,,,616.9680000000001,204.753,607.806,,639.3150000000002,
2014-04-26,7.0,0.3333333333333333,1.0,0.4806468133230304,28184.37600445747,48.0,6.0,12790.838999999982,10878.647999999996,169.725,255.999,,12.051,437.10600000000017,315.126,549.3779999999999,15.192,240.69600000000008,
2014-04-27,7.4,1.0,1.2,0.08819444444444441,12372.935998678211,6.0,,3882.4800000000005,4570.224000000004,1465.3079999999995,,,78.672,695.0699999999999,762.423,,,1599.354,
2014-04-28,6.8,0.8,0.8,0.12152777777777783,16081.079995393755,3.0,3.0,4729.236000000011,5254.256999999996,1294.29,316.095,,258.624,3992.4419999999986,76.30499999999999,,,770.9849999999998,
2014-04-29,7.0,0.3333333333333333,1.0,0.11588613406795226,12930.084001064297,6.0,12.0,3983.4300000000035,6345.077999999994,1071.3179999999998,372.1589999999999,,57.19799999999999,1013.8529999999997,583.7280000000001,,,316.5659999999999,
2014-04-30,7.0,0.4,0.8,0.13729645593869721,19840.737000703823,3.0,,4550.609999999996,4179.146999999999,597.7049999999998,,,518.2499999999998,1603.2209999999998,408.12,141.846,,6772.8780000000015,
2014-05-01,7.0,0.8,1.0,0.044723573773501966,12233.132999897001,,9.0,5083.157999999997,5047.641000000002,575.0010000000002,117.39300000000001,,58.02299999999998,133.57200000000003,46.89,,,881.7869999999998,
2014-05-02,7.0,1.0,1.0,0.22708556242701605,42063.57000017165,3.0,3.0,5440.791000000003,7436.736000000002,474.2219999999999,78.24,,108.61200000000001,90.84899999999999,2261.6189999999997,271.425,,1286.9370000000001,
2014-05-03,7.4,1.0,1.2,0.0609000490065045,6184.581000566497,,,1338.780000000001,1257.603,,,,6.336,801.8850000000001,159.549,,,4168.548000000002,
2014-05-04,7.2,0.8,1.0,0.0061580925942242085,547.371000766754,,,534.7499999999999,12.395999999999999,,,,,,,,,,
2014-05-05,7.0,0.75,1.0,0.008328883576947324,965.9879994392395,,,207.225,,,,,,42.102000000000004,,,,,
2014-05-06,,,,,,,,,,,,,,,,,,,
2014-05-07,6.75,0.5,1.0,0.25,327.23999977111754,,,655.9620000000002,33.105000000000004,,,,,,,,,,
2014-05-08,7.0,1.0,1.0,,,,,,,,,,,,,,,,
2014-05-09,7.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,
2014-05-10,7.333333333333333,1.0,1.0,,,,,,,,,,,,,,,,
2014-05-11,7.0,0.4,1.0,,,,,,,,,,,,,,,,
2014-05-12,7.0,1.0,1.0,,,,,,,,,,,,,,,,
2014-05-13,7.0,1.0,1.0,,,,,,,,,,,,,,,,
2014-05-14,7.0,1.0,1.0,,,,,,,,,,,,,,,,
2014-05-15,7.0,0.5,1.0,,,,,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,,,,,,,,
2014-05-17,,,,0.026726726726726713,497.05200076103336,,,18.696,297.027,,,,,,,,,359.199,
